uniprot_accession,go_id,aspect,go_name
P48736,GO:0005944,cellular_component,"phosphatidylinositol 3-kinase complex, class IB"
P48736,GO:0005944,cellular_component,"phosphatidylinositol 3-kinase complex, class IB"
Q32NB8,GO:0003824,molecular_function,catalytic activity
Q32NB8,GO:0005509,molecular_function,calcium ion binding
Q32NB8,GO:0008444,molecular_function,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity
Q32NB8,GO:0008444,molecular_function,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity
Q32NB8,GO:0008444,molecular_function,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity
Q32NB8,GO:0006655,biological_process,phosphatidylglycerol biosynthetic process
Q32NB8,GO:0006655,biological_process,phosphatidylglycerol biosynthetic process
Q32NB8,GO:0032049,biological_process,cardiolipin biosynthetic process
Q32NB8,GO:0032049,biological_process,cardiolipin biosynthetic process
Q32NB8,GO:0032049,biological_process,cardiolipin biosynthetic process
Q32NB8,GO:0032049,biological_process,cardiolipin biosynthetic process
Q32NB8,GO:0046339,biological_process,diacylglycerol metabolic process
Q32NB8,GO:0005739,cellular_component,mitochondrion
Q32NB8,GO:0005739,cellular_component,mitochondrion
Q32NB8,GO:0005759,cellular_component,mitochondrial matrix
Q32NB8,GO:0005739,cellular_component,mitochondrion
Q32NB8,GO:0005739,cellular_component,mitochondrion
Q32NB8,GO:0005739,cellular_component,mitochondrion
Q32NB8,GO:0005743,cellular_component,mitochondrial inner membrane
Q32NB8,GO:0005743,cellular_component,mitochondrial inner membrane
Q32NB8,GO:0005783,cellular_component,endoplasmic reticulum
Q86UL3,GO:0003841,molecular_function,1-acylglycerol-3-phosphate O-acyltransferase activity
Q86UL3,GO:0019432,biological_process,triglyceride biosynthetic process
Q86UL3,GO:0003841,molecular_function,1-acylglycerol-3-phosphate O-acyltransferase activity
Q86UL3,GO:0004366,molecular_function,glycerol-3-phosphate O-acyltransferase activity
Q86UL3,GO:0004366,molecular_function,glycerol-3-phosphate O-acyltransferase activity
Q86UL3,GO:0004366,molecular_function,glycerol-3-phosphate O-acyltransferase activity
Q86UL3,GO:0005515,molecular_function,protein binding
Q86UL3,GO:0005515,molecular_function,protein binding
Q86UL3,GO:0008374,molecular_function,O-acyltransferase activity
Q86UL3,GO:0016746,molecular_function,acyltransferase activity
Q86UL3,GO:0042171,molecular_function,lysophosphatidic acid acyltransferase activity
Q86UL3,GO:0006637,biological_process,acyl-CoA metabolic process
Q86UL3,GO:0006654,biological_process,phosphatidic acid biosynthetic process
Q86UL3,GO:0006656,biological_process,phosphatidylcholine biosynthetic process
Q86UL3,GO:0007595,biological_process,lactation
Q86UL3,GO:0007595,biological_process,lactation
Q86UL3,GO:0008610,biological_process,lipid biosynthetic process
Q86UL3,GO:0008610,biological_process,lipid biosynthetic process
Q86UL3,GO:0016024,biological_process,CDP-diacylglycerol biosynthetic process
Q86UL3,GO:0019432,biological_process,triglyceride biosynthetic process
Q86UL3,GO:0005783,cellular_component,endoplasmic reticulum
Q86UL3,GO:0005783,cellular_component,endoplasmic reticulum
Q86UL3,GO:0005783,cellular_component,endoplasmic reticulum
Q86UL3,GO:0005789,cellular_component,endoplasmic reticulum membrane
Q86UL3,GO:0005789,cellular_component,endoplasmic reticulum membrane
Q86UL3,GO:0005789,cellular_component,endoplasmic reticulum membrane
Q86UL3,GO:0016020,cellular_component,membrane
Q86UL3,GO:0016020,cellular_component,membrane
Q86UL3,GO:0016020,cellular_component,membrane
Q8NCC3,GO:0004622,molecular_function,phosphatidylcholine lysophospholipase A1 activity
Q8NCC3,GO:0004622,molecular_function,phosphatidylcholine lysophospholipase A1 activity
Q8NCC3,GO:0004623,molecular_function,A2-type glycerophospholipase activity
Q8NCC3,GO:0004623,molecular_function,A2-type glycerophospholipase activity
Q8NCC3,GO:0004623,molecular_function,A2-type glycerophospholipase activity
Q8NCC3,GO:0004623,molecular_function,A2-type glycerophospholipase activity
Q8NCC3,GO:0004623,molecular_function,A2-type glycerophospholipase activity
Q8NCC3,GO:0005515,molecular_function,protein binding
Q8NCC3,GO:0005543,molecular_function,phospholipid binding
Q8NCC3,GO:0008270,molecular_function,zinc ion binding
Q8NCC3,GO:0008374,molecular_function,O-acyltransferase activity
Q8NCC3,GO:0008374,molecular_function,O-acyltransferase activity
Q8NCC3,GO:0008374,molecular_function,O-acyltransferase activity
Q8NCC3,GO:0008374,molecular_function,O-acyltransferase activity
Q8NCC3,GO:0008374,molecular_function,O-acyltransferase activity
Q8NCC3,GO:0008374,molecular_function,O-acyltransferase activity
Q8NCC3,GO:0008970,molecular_function,glycerophospholipid phospholipase A1 activity
Q8NCC3,GO:0008970,molecular_function,glycerophospholipid phospholipase A1 activity
Q8NCC3,GO:0008970,molecular_function,glycerophospholipid phospholipase A1 activity
Q8NCC3,GO:0008970,molecular_function,glycerophospholipid phospholipase A1 activity
Q8NCC3,GO:0016411,molecular_function,acylglycerol O-acyltransferase activity
Q8NCC3,GO:0016411,molecular_function,acylglycerol O-acyltransferase activity
Q8NCC3,GO:0006629,biological_process,lipid metabolic process
Q8NCC3,GO:0006644,biological_process,phospholipid metabolic process
Q8NCC3,GO:0006650,biological_process,glycerophospholipid metabolic process
Q8NCC3,GO:0006650,biological_process,glycerophospholipid metabolic process
Q8NCC3,GO:0006651,biological_process,diacylglycerol biosynthetic process
Q8NCC3,GO:0006651,biological_process,diacylglycerol biosynthetic process
Q8NCC3,GO:0006658,biological_process,phosphatidylserine metabolic process
Q8NCC3,GO:0006672,biological_process,ceramide metabolic process
Q8NCC3,GO:0006672,biological_process,ceramide metabolic process
Q8NCC3,GO:0006672,biological_process,ceramide metabolic process
Q8NCC3,GO:0006672,biological_process,ceramide metabolic process
Q8NCC3,GO:0006672,biological_process,ceramide metabolic process
Q8NCC3,GO:0009062,biological_process,fatty acid catabolic process
Q8NCC3,GO:0034638,biological_process,phosphatidylcholine catabolic process
Q8NCC3,GO:0034638,biological_process,phosphatidylcholine catabolic process
Q8NCC3,GO:0046338,biological_process,phosphatidylethanolamine catabolic process
Q8NCC3,GO:0046338,biological_process,phosphatidylethanolamine catabolic process
Q8NCC3,GO:0046470,biological_process,phosphatidylcholine metabolic process
Q8NCC3,GO:0046470,biological_process,phosphatidylcholine metabolic process
Q8NCC3,GO:0046470,biological_process,phosphatidylcholine metabolic process
Q8NCC3,GO:0046471,biological_process,phosphatidylglycerol metabolic process
Q8NCC3,GO:0005615,cellular_component,obsolete extracellular space
Q8NCC3,GO:0005764,cellular_component,lysosome
Q8NCC3,GO:0005576,cellular_component,extracellular region
Q8NCC3,GO:0005576,cellular_component,extracellular region
Q8NCC3,GO:0005615,cellular_component,obsolete extracellular space
Q8NCC3,GO:0005615,cellular_component,obsolete extracellular space
Q8NCC3,GO:0005764,cellular_component,lysosome
Q8NCC3,GO:0005764,cellular_component,lysosome
Q8NCC3,GO:0005764,cellular_component,lysosome
Q8NCC3,GO:0016020,cellular_component,membrane
Q8NCC3,GO:0070062,cellular_component,extracellular exosome
Q8NFU5,GO:0000823,molecular_function,"inositol-1,4,5-trisphosphate 6-kinase activity"
Q8NFU5,GO:0000824,molecular_function,"inositol-1,4,5,6-tetrakisphosphate 3-kinase activity"
Q8NFU5,GO:0000824,molecular_function,"inositol-1,4,5,6-tetrakisphosphate 3-kinase activity"
Q8NFU5,GO:0000824,molecular_function,"inositol-1,4,5,6-tetrakisphosphate 3-kinase activity"
Q8NFU5,GO:0000825,molecular_function,"inositol-1,3,4,5-tetrakisphosphate 6-kinase activity"
Q8NFU5,GO:0000825,molecular_function,"inositol-1,3,4,5-tetrakisphosphate 6-kinase activity"
Q8NFU5,GO:0000825,molecular_function,"inositol-1,3,4,5-tetrakisphosphate 6-kinase activity"
Q8NFU5,GO:0005515,molecular_function,protein binding
Q8NFU5,GO:0008440,molecular_function,"inositol-1,4,5-trisphosphate 3-kinase activity"
Q8NFU5,GO:0008440,molecular_function,"inositol-1,4,5-trisphosphate 3-kinase activity"
Q8NFU5,GO:0008440,molecular_function,"inositol-1,4,5-trisphosphate 3-kinase activity"
Q8NFU5,GO:0008440,molecular_function,"inositol-1,4,5-trisphosphate 3-kinase activity"
Q8NFU5,GO:0016301,molecular_function,kinase activity
Q8NFU5,GO:0046934,molecular_function,"1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity"
Q8NFU5,GO:0046934,molecular_function,"1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity"
Q8NFU5,GO:0047326,molecular_function,"inositol-1,3,4,6-tetrakisphosphate 5-kinase activity"
Q8NFU5,GO:0047326,molecular_function,"inositol-1,3,4,6-tetrakisphosphate 5-kinase activity"
Q8NFU5,GO:0047326,molecular_function,"inositol-1,3,4,6-tetrakisphosphate 5-kinase activity"
Q8NFU5,GO:0051765,molecular_function,inositol tetrakisphosphate kinase activity
Q8NFU5,GO:0097243,molecular_function,flavonoid binding
Q8NFU5,GO:0180030,molecular_function,inositol phosphate kinase activity
Q8NFU5,GO:0032957,biological_process,inositol trisphosphate metabolic process
Q8NFU5,GO:0032958,biological_process,inositol phosphate biosynthetic process
Q8NFU5,GO:0032958,biological_process,inositol phosphate biosynthetic process
Q8NFU5,GO:0043647,biological_process,inositol phosphate metabolic process
Q8NFU5,GO:0046488,biological_process,phosphatidylinositol metabolic process
Q8NFU5,GO:0070266,biological_process,necroptotic process
Q8NFU5,GO:0005634,cellular_component,nucleus
Q8NFU5,GO:0005737,cellular_component,cytoplasm
Q8NFU5,GO:0005634,cellular_component,nucleus
Q8NFU5,GO:0005654,cellular_component,nucleoplasm
Q8NFU5,GO:0005654,cellular_component,nucleoplasm
Q8NFU5,GO:0005654,cellular_component,nucleoplasm
Q8NFU5,GO:0005654,cellular_component,nucleoplasm
Q8NFU5,GO:0005654,cellular_component,nucleoplasm
Q8TCT1,GO:0005515,molecular_function,protein binding
Q8TCT1,GO:0005515,molecular_function,protein binding
Q8TCT1,GO:0016462,molecular_function,pyrophosphatase activity
Q8TCT1,GO:0016791,molecular_function,phosphatase activity
Q8TCT1,GO:0016791,molecular_function,phosphatase activity
Q8TCT1,GO:0052731,molecular_function,phosphocholine phosphatase activity
Q8TCT1,GO:0052731,molecular_function,phosphocholine phosphatase activity
Q8TCT1,GO:0052732,molecular_function,phosphoethanolamine phosphatase activity
Q8TCT1,GO:0052732,molecular_function,phosphoethanolamine phosphatase activity
Q8TCT1,GO:0030282,biological_process,bone mineralization
Q8TCT1,GO:0030282,biological_process,bone mineralization
Q8TCT1,GO:0035630,biological_process,bone mineralization involved in bone maturation
Q8TCT1,GO:0065010,cellular_component,extracellular membrane-bounded organelle
Q8TCT1,GO:0005829,cellular_component,cytosol
Q8TCT1,GO:0005829,cellular_component,cytosol
Q8TCT1,GO:0031012,cellular_component,extracellular matrix
Q8TCT1,GO:0065010,cellular_component,extracellular membrane-bounded organelle
Q8TCT1,GO:1903561,cellular_component,extracellular vesicle
Q8WUD6,GO:0004142,molecular_function,diacylglycerol cholinephosphotransferase activity
Q8WUD6,GO:0004142,molecular_function,diacylglycerol cholinephosphotransferase activity
Q8WUD6,GO:0004142,molecular_function,diacylglycerol cholinephosphotransferase activity
Q8WUD6,GO:0005515,molecular_function,protein binding
Q8WUD6,GO:0016780,molecular_function,"phosphotransferase activity, for other substituted phosphate groups"
Q8WUD6,GO:0019992,molecular_function,diacylglycerol binding
Q8WUD6,GO:0001558,biological_process,regulation of cell growth
Q8WUD6,GO:0006629,biological_process,lipid metabolic process
Q8WUD6,GO:0006656,biological_process,phosphatidylcholine biosynthetic process
Q8WUD6,GO:0006656,biological_process,phosphatidylcholine biosynthetic process
Q8WUD6,GO:0006657,biological_process,CDP-choline pathway
Q8WUD6,GO:0006663,biological_process,platelet activating factor biosynthetic process
Q8WUD6,GO:0008654,biological_process,phospholipid biosynthetic process
Q8WUD6,GO:0000139,cellular_component,Golgi membrane
Q8WUD6,GO:0005789,cellular_component,endoplasmic reticulum membrane
Q8WUD6,GO:0005794,cellular_component,Golgi apparatus
Q8WUD6,GO:0000139,cellular_component,Golgi membrane
Q8WUD6,GO:0000139,cellular_component,Golgi membrane
Q8WUD6,GO:0005737,cellular_component,cytoplasm
Q8WUD6,GO:0012505,cellular_component,endomembrane system
Q8WUD6,GO:0016020,cellular_component,membrane
Q8WUD6,GO:0016020,cellular_component,membrane
Q8WUD6,GO:0043231,cellular_component,intracellular membrane-bounded organelle
Q8WUK0,GO:0004721,molecular_function,phosphoprotein phosphatase activity
Q8WUK0,GO:0004722,molecular_function,protein serine/threonine phosphatase activity
Q8WUK0,GO:0004725,molecular_function,protein tyrosine phosphatase activity
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
Q8WUK0,GO:0005515,molecular_function,protein binding
